vendor_id,name,location,product,reliability_score,avg_price_quintal
V1735,Krishna Traders,Unknown,Rice,2.67,1158.96
V5221,Unknown,Maharashtra,Maize,4.81,979.44
V4836,Unknown,Punjab,Maize,4.94,1388.3
V1082,GreenHarvest,Punjab,Soybeanx,3.81,1306.24
V6979,Unknown,Karnataka,Wheat,4.22,1309.45
V8455,GreenHarvest,Unknown,Rice,4.18,1280.29
V1082,Unknown,UP,Wheat,5.15,1143.17
V4256x,GreenHarvest,UP,Wheat,2.48,1044.96
V6059,Krishna Traders,Karnataka,Maize,3.91,1309.57
V4638,Unknown,Maharashtra,Soybean,3.9,1005.07
V9019,FarmDirect,Punjab,Maize,3.91,1020.1
V7917,Unknown,Maharashtra,Rice,2.41,1190.74
V7775,GreenHarvest,Karnataka,Potato,2.49,1095.08
V2515,AgroSupply,Unknown,Maize,2.35,1252.48
V6087,Krishna Traders,Maharashtra,Maize,2.59,1232.9
V7779,AgroSupply,Karnatakax,Wheat,4.12,951.39
V7297,Krishna Traders,Haryana,Maize,2.6,1356.07
V2255,FarmDirect,Unknown,Soybean,4.33,1132.09
V2513,Unknown,Maharashtra,Potato,4.82,1211.02
V7264,Unknown,Maharashtra,Maize,3.96,1328.07
V4973,AgroSupply,Punjab,Soybean,2.37,1155.18
V2984,Krishna Traders,Punjab,Rice,3.93,1156.12
V3454,GreenHarvest,Punjab,Soybean,4.33,1235.12
V9148,AgroSupply,UP,Maize,3.64,1297.88
V3660,Krishna Traders,Maharashtra,Maize,4.08,1132.46
V5345,Unknown,Maharashtra,Soybean,5.26,1354.03
V9689,Unknown,Punjab,Soybean,3.61,1175.69
V4104,Krishna Traders,Punjabx,Soybean,4.24,1229.47
V3508,Unknown,Punjab,Rice,3.37,965.36
V2497,Unknown,Karnataka,Potato,3.98,1165.32
V6735x,Krishna Traders,Karnataka,Wheat,3.91,1273.32
V4558,Unknown,Maharashtra,Maize,3.78,1132.75
V5827,Unknown,Haryana,Wheat,5.34,1438.6
V3078,Unknown,Unknown,Maize,4.76,1163.05
V3973,AgroSupply,Karnataka,Soybean,3.91,1093.11
V9264,Krishna Traders,Maharashtra,Rice,3.66,1457.94
V1888,AgroSupply,Unknown,Potato,3.27,917.31
V2687,GreenHarvest,Unknown,Soybean,4.16,1184.67
V3008,GreenHarvest,Maharashtra,Maize,4.93,1133.46
V7922,Krishna Traders,Karnataka,Rice,5.01,1117.06
V1544,AgroSupply,Haryana,Potato,4.07,1002.31
V9593,GreenHarvest,Haryana,Maize,3.6,1015.41
V2591,Krishna Traders,Haryana,Potato,4.91,1187.2
V5226,GreenHarvest,UP,Maize,3.53,1117.56
V9060,GreenHarvest,Karnataka,Maize,3.36,1396.21
V4358,Krishna Traders,Maharashtra,Rice,3.46,1151.56
V6323,GreenHarvest,Unknown,Maize,3.88,1225.87
V1240,Unknown,Punjabx,Maize,4.01,1055.7
V8633,AgroSupply,Karnataka,Maize,4.06,1079.7
V4060,Krishna Traders,Karnataka,Rice,5.06,1319.33
V9102,Unknown,Unknown,Wheat,4.17,1272.66
V1760,FarmDirect,UP,Maize,2.63,1316.67
V5170,Krishna Traders,Punjab,Maize,4.1,1115.49
V6775x,Krishna Traders,UPx,Soybean,2.46,1027.68
V7467,GreenHarvest,Unknown,Potato,3.62,1068.89
V9357,FarmDirect,Karnataka,Soybean,3.64,1238.29
V8154x,Unknown,Unknownx,Wheat,4.42,1395.94
V6561,GreenHarvestx,Unknown,Maize,4.01,1337.2
V5826x,GreenHarvest,Maharashtra,Rice,3.88,1235.25
V2995,FarmDirect,Punjab,Soybean,4.12,957.1
V7466,Krishna Traders,UP,Soybean,4.82,1209.5
V5612,FarmDirect,UP,Wheat,3.23,1287.02
V6302,Unknown,Punjab,Soybeanx,3.79,1254.11
V8538,AgroSupply,Unknown,Wheat,4.11,1256.59
V4216,AgroSupply,UPx,Wheat,3.99,1165.07
V3152,GreenHarvest,UP,Rice,3.74,1285.57
V8133,Krishna Traders,UP,Potato,4.03,1071.78
V9549,AgroSupply,Karnataka,Maize,3.8,1426.03
V1555,FarmDirect,Punjab,Maize,3.75,1147.24
V3570,Krishna Traders,Maharashtra,Potato,4.09,1092.08
V9699,GreenHarvest,Punjab,Soybean,2.53,970.69
V4219,AgroSupply,UP,Rice,2.46,1230.9
V3961,Unknown,Maharashtra,Soybean,4.05,1097.7
V2835,FarmDirect,Unknown,Wheatx,3.96,1235.1
V6896,AgroSupply,Unknown,Maize,4.74,1104.82
V7494,GreenHarvest,Maharashtra,Maize,3.53,1179.94
V9437,Unknown,UP,Maize,2.56,1100.92
V5095,Krishna Traders,Karnataka,Maize,3.78,1202.01
V2334,Krishna Traders,UP,Wheat,3.76,1218.66
V8432,GreenHarvest,UP,Rice,2.52,1273.15
V2611,Unknown,Haryana,Rice,3.97,1199.42
V1828,FarmDirect,UP,Maize,4.07,1391.93
V6727,Krishna Traders,UP,Soybean,4.34,1350.58
V6513,Unknown,Karnataka,Maizex,2.62,1368.62
V1106,GreenHarvest,Haryana,Rice,3.3,1393.97
V3875,FarmDirect,Haryana,Wheat,3.72,1143.69
V2596,FarmDirect,Unknown,Maize,3.59,1305.84
V2372,FarmDirect,Karnataka,Wheat,3.76,1237.75
V3388,GreenHarvest,UP,Maize,4.57,1450.34
V2422,AgroSupply,Maharashtra,Potatox,4.09,1310.09
V4034,Unknown,Punjab,Potato,2.43,852.06
V4135,Unknown,UP,Rice,3.94,1280.59
V1439,GreenHarvest,Punjab,Wheat,4.07,1139.3
V2904,GreenHarvest,UP,Rice,3.96,1076.01
V1652,AgroSupply,Punjab,Soybean,4.72,1399.12
V2219,Unknownx,UP,Soybean,4.55,1047.84
V9235,Krishna Traders,Punjab,Maize,3.94,1206.9
V4647,FarmDirect,UP,Soybean,3.8,1134.93
V3017,Krishna Traders,Karnataka,Potato,4.13,1265.44
V5464,Unknown,Maharashtra,Maize,3.95,1010.8
V3577,AgroSupply,Punjabx,Soybean,2.54,1182.69
V1732,Krishna Traders,Haryana,Potato,4.1,1488.93
V7607,FarmDirect,Karnataka,Soybean,4.46,1145.33
V9284,GreenHarvest,Punjabx,Soybean,4.69,1145.27
V5181,AgroSupply,Haryana,Rice,4.1,1034.75
V1881,Krishna Traders,Karnataka,Potato,3.92,1374.14
V5204,Krishna Traders,Maharashtra,Wheat,4.53,1403.03
V6115,GreenHarvest,Karnataka,Soybean,4.95,1172.99
V3272,AgroSupply,Maharashtra,Soybean,4.99,1013.5
V2548,GreenHarvest,Maharashtra,Soybean,3.97,1197.65
V8599,Unknown,Punjab,Wheat,4.78,1352.16
V5893,GreenHarvest,Punjab,Soybean,3.67,1321.71
V5038,FarmDirect,Punjab,Rice,5.3,1210.13
V4467,Krishna Traders,Haryana,Ricex,2.56,1193.71
V6430,Unknown,Punjab,Maize,3.38,1119.39
V5877,Unknownx,Punjab,Potato,4.76,1225.3
V6319,Krishna Traders,UPx,Rice,3.95,1034.85
V7769,FarmDirect,Unknown,Wheatx,4.3,1377.33
V1542,Krishna Traders,Karnataka,Soybean,4.87,1203.41
V3861,GreenHarvest,UP,Potato,2.6,1193.86
V4854,Krishna Tradersx,UP,Wheat,4.51,989.21
V4643,GreenHarvest,Punjab,Potato,4.22,1169.47
V8240,Krishna Traders,Punjab,Rice,3.99,1335.6
V2744,GreenHarvest,Karnataka,Potatox,4.35,1377.65
V6927,GreenHarvest,Maharashtra,Soybean,4.94,1315.03
V1143,Unknownx,UP,Soybean,2.69,1194.53
V1406,Unknown,Karnataka,Wheat,3.5,1410.03
V4109x,Unknown,Unknown,Soybean,2.61,1349.01
V8713,Krishna Traders,Maharashtra,Potato,2.3,1486.53
V6458,Krishna Traders,Karnatakax,Wheatx,4.06,1133.16
V8804,Krishna Tradersx,Unknown,Wheat,4.78,1415.39
V2339,GreenHarvest,Karnataka,Soybean,3.62,1031.29
V5682,AgroSupply,Punjab,Potato,3.99,1143.93
V4702,AgroSupply,Haryana,Soybean,3.33,1278.4
V7940,Krishna Traders,UP,Wheat,2.57,984.02
V8928,Unknown,Karnataka,Potato,3.82,1193.32
V8688,Krishna Traders,Maharashtra,Potato,3.49,1083.14
V6212,FarmDirect,Karnataka,Potato,4.62,1004.36
V7565,Krishna Traders,UP,Rice,2.41,995.1
V1098,Unknown,Punjab,Soybean,4.73,1216.87
V7292,AgroSupply,Unknown,Maize,3.69,1274.89
V8335,FarmDirect,Haryana,Maize,3.87,971.29
V5489,FarmDirect,Unknown,Soybean,3.78,1018.26
V5904,GreenHarvest,Haryana,Maize,3.73,1282.61
V7383,GreenHarvest,UP,Maize,4.05,1273.45
V1486,Unknown,Karnataka,Wheat,3.47,1170.84
V1264,GreenHarvest,Karnataka,Potato,4.84,1475.6
V1811,Unknown,Maharashtra,Soybean,3.79,1208.76
V4457,GreenHarvest,Maharashtra,Wheat,3.28,1268.79
V8892,FarmDirect,Unknown,Wheat,4.03,1305.89
V7725,Unknown,Karnataka,Maizex,4.12,1043.42
V6527,Krishna Traders,Maharashtra,Potato,5.08,1198.14
V5980,Krishna Traders,Karnataka,Potato,4.91,1459.45
V9736,Krishna Traders,Karnataka,Soybean,3.8,1317.32
V9628,Krishna Traders,UP,Wheat,4.29,1334.89
V9869,Krishna Traders,Punjab,Wheat,3.19,951.25
V4786,AgroSupply,Karnataka,Potato,3.38,1398.77
V1009,GreenHarvest,Maharashtra,Wheat,3.98,1227.72
V3188,Unknown,Haryana,Wheat,4.01,1428.88
V4047,FarmDirect,Karnataka,Potato,3.3,1086.2
V2366,GreenHarvest,Maharashtra,Maize,4.19,1264.28
V3219,Krishna Traders,Maharashtra,Potato,4.0,1357.21
V1507,Krishna Traders,UP,Wheat,3.97,1154.33
V9255,Unknown,Maharashtra,Soybean,4.11,1109.67
V8678,FarmDirect,Karnataka,Potato,4.43,1222.29
V4659,GreenHarvestx,Maharashtra,Wheat,2.59,1449.41
V7127,GreenHarvest,Maharashtra,Rice,3.94,960.32
V5607,FarmDirect,UP,Wheat,3.59,1190.13
V4632,GreenHarvest,Karnatakax,Potatox,4.91,1195.78
V5071,Krishna Tradersx,Haryana,Rice,3.54,1197.96
V6984,Krishna Traders,Maharashtra,Maize,4.09,1104.46
V6364,GreenHarvest,Unknown,Wheat,4.06,1459.66
V3225,GreenHarvest,Haryana,Maize,3.08,1276.48
V4244,AgroSupply,UP,Soybean,3.89,1122.42
V8554,Unknown,Maharashtra,Soybean,2.54,1124.9
V2462x,Unknown,Maharashtra,Wheat,4.83,912.83
V6283,GreenHarvest,Haryana,Rice,4.22,1157.39
V1994,Unknown,UP,Soybean,3.38,1411.4
V9200,GreenHarvest,Unknown,Soybean,3.7,1315.98
V8206,Krishna Traders,Karnataka,Soybean,3.61,1332.43
V7847,GreenHarvest,Unknown,Wheat,2.56,1189.22
V6603,Unknown,Haryana,Potato,4.55,1293.86
V8032,FarmDirect,Haryana,Soybean,4.04,1286.69
V3444,Krishna Traders,Punjab,Rice,3.33,973.35
V3365,Krishna Traders,Haryana,Rice,2.44,1208.89
V3275,GreenHarvest,Unknown,Wheat,4.95,1070.94
V8070x,AgroSupply,Punjab,Rice,4.52,964.74
V4988,AgroSupply,UP,Wheat,4.04,1047.74
V5163,AgroSupply,Punjab,Maize,3.92,970.47
V3433,FarmDirect,Punjab,Rice,3.86,1274.82
V1458,AgroSupply,Haryana,Soybean,2.44,1037.49
V5116,GreenHarvest,Karnataka,Potato,2.61,881.35
V7621,AgroSupply,UP,Wheatx,5.1,1205.01
V3430,FarmDirect,Karnataka,Soybean,3.88,1404.59
V5168,Krishna Traders,Haryana,Soybean,3.24,1115.8
V2409,FarmDirect,UP,Rice,2.39,1221.93
V9167,GreenHarvest,Maharashtra,Rice,4.24,1094.7
V2621,AgroSupply,Punjab,Maize,2.67,1369.44
V1434,AgroSupply,Karnataka,Potato,4.0,1208.97
V9897,Krishna Traders,Maharashtra,Soybean,3.99,1261.3
V2916,GreenHarvest,Haryana,Rice,5.08,1443.37
V4218,Unknown,Maharashtra,Soybean,4.19,1431.11
V1098,FarmDirect,Haryana,Wheat,4.13,1177.05
V6857,GreenHarvest,Haryana,Wheat,3.84,977.47
V3036,AgroSupply,UP,Rice,3.52,1084.92
V3839,Unknown,Haryana,Potato,3.87,1171.84
V3087,FarmDirect,Haryana,Wheat,4.35,1131.12
V9536,Unknown,Maharashtra,Potatox,3.89,1240.17
V3191,AgroSupply,Karnataka,Wheat,3.73,1370.08
V8156,GreenHarvest,UP,Rice,4.56,1258.33
V3137x,GreenHarvest,Karnataka,Potato,3.68,954.44
V6748,Krishna Traders,Punjab,Soybean,3.87,1433.18
V7040,Krishna Traders,Karnataka,Potato,3.66,1056.18
V3558,Krishna Traders,Karnataka,Wheat,4.02,1386.48
V3446,Unknown,Unknown,Maizex,4.08,1524.25
V7785,Krishna Traders,Karnataka,Wheat,2.57,1202.48
V8341,GreenHarvest,Maharashtra,Rice,4.93,1011.12
V5170x,GreenHarvest,UP,Wheat,3.96,1326.64
V3158,AgroSupply,Unknown,Wheatx,4.37,1335.59
V4291,AgroSupply,Punjab,Soybean,3.53,1396.4
V1790,Krishna Traders,Karnataka,Potato,4.1,1412.5
V7200,GreenHarvestx,Haryana,Maize,3.69,1238.32
V7901,AgroSupply,Unknown,Potato,3.6,1193.23
V6032,FarmDirectx,Haryana,Potato,2.53,1270.37
V6813,Krishna Traders,UP,Wheatx,3.89,1329.74
V5203x,AgroSupply,Haryana,Wheat,3.92,1089.05
V7995,Krishna Traders,Haryana,Maize,3.96,1400.8
V4358,FarmDirect,UP,Maize,4.0,1094.31
V2801,Unknown,Karnataka,Maize,4.57,1407.84
V1138,AgroSupply,Unknown,Potato,2.4,1243.63
V4768,AgroSupply,Maharashtra,Rice,3.75,1312.37
V1734,AgroSupply,Haryana,Soybean,2.67,1247.5
V7841,AgroSupply,Karnataka,Maize,3.21,1136.25
V3799,FarmDirect,Unknown,Rice,3.88,1231.42
V3770,FarmDirectx,Punjab,Rice,3.89,953.17
V3676,Unknown,Karnataka,Wheat,4.14,1079.54
V4282,FarmDirect,Maharashtra,Wheat,3.95,1098.73
V1605,AgroSupply,UPx,Soybean,4.06,1488.3
V9108,Krishna Traders,Karnataka,Potato,2.68,1380.47
V5303,Krishna Traders,Unknown,Maize,3.33,1426.97
V9583,FarmDirect,Maharashtra,Maize,4.63,1429.57
V6747,GreenHarvestx,UP,Wheat,2.54,1230.29
V2044,Krishna Traders,Maharashtra,Potato,2.72,1452.33
V7285,Krishna Traders,Punjab,Wheat,2.49,1229.03
V3916,GreenHarvest,Unknown,Rice,4.17,1164.54
V1683,GreenHarvestx,Haryana,Rice,2.49,1098.07
V6297,AgroSupply,Punjab,Soybean,4.37,1236.8
V1040,FarmDirect,Punjab,Soybean,3.99,1321.36
V5587,FarmDirect,Unknown,Rice,4.0,1211.08
V3788,GreenHarvest,Punjabx,Maize,4.19,1151.53
V4799,GreenHarvest,Punjab,Rice,3.55,1132.95
V9891,FarmDirect,UP,Rice,3.46,1240.03
V3343,FarmDirect,Karnataka,Maize,3.46,1260.39
V4846,Unknown,Haryanax,Potato,4.07,1458.74
V1722,AgroSupply,Karnataka,Wheat,3.05,925.92
V1618,GreenHarvest,Unknown,Potato,3.94,1266.69
V2183,GreenHarvest,Haryana,Soybean,2.27,1291.04
V2963x,AgroSupply,Maharashtra,Rice,3.85,1134.17
V7378,AgroSupply,Punjab,Soybean,3.86,1145.86
V7633,FarmDirect,Maharashtra,Potato,3.88,1161.84
V2865,GreenHarvest,Haryana,Wheat,4.01,1325.43
V8010,Unknown,Punjab,Soybean,4.28,1313.41
V8310,FarmDirect,Punjab,Soybean,4.0,1083.54
V1783,GreenHarvest,UP,Maize,5.01,1089.07
V9278,GreenHarvest,Maharashtra,Soybean,3.6,981.92
V5629,AgroSupply,Unknown,Wheat,3.84,944.29
V2832,FarmDirect,Maharashtra,Potato,2.58,1315.27
V1195,FarmDirect,Maharashtra,Potato,3.92,950.45
V1098,GreenHarvest,Unknown,Maize,4.36,1117.98
V2942,FarmDirect,Unknown,Wheatx,3.86,1057.8
V3499,Unknown,Punjab,Soybean,4.71,1224.04
V6162,AgroSupply,Karnataka,Soybeanx,4.12,1092.56
V3626,Unknown,Haryanax,Rice,4.07,1423.11
V9942,AgroSupply,UP,Soybean,4.78,1077.58
V7963,Krishna Traders,Karnataka,Maize,2.43,1372.17
V8956,Unknown,Unknown,Soybean,3.75,1423.89
V9697,AgroSupply,Karnataka,Wheat,3.95,1484.82
V7158,Unknown,Maharashtra,Potato,4.36,1482.13
V6546,Krishna Traders,Haryana,Soybean,3.25,987.49
V9521,AgroSupply,Karnataka,Potato,2.5,1217.6
V9857,AgroSupply,Haryana,Maize,3.51,1317.92
V3550,GreenHarvest,Unknown,Soybean,3.98,1090.17
V9851,GreenHarvest,Maharashtra,Wheat,2.63,1452.06
V2932,GreenHarvest,Haryana,Soybean,3.9,1205.48
V9465,FarmDirect,Karnataka,Soybean,3.54,1478.32
V4561,AgroSupply,Maharashtra,Potato,4.71,1199.23
V9880,Krishna Traders,Punjab,Maize,4.06,1040.77
V2142,AgroSupply,UP,Rice,3.8,1491.91
V8654,Unknown,Karnataka,Rice,4.05,1167.17
V3931,FarmDirect,UP,Potato,4.89,1181.86
V1564,AgroSupply,Karnataka,Soybean,2.53,1037.42
V2646,AgroSupply,Haryana,Soybean,5.07,1109.71
V2710x,FarmDirect,Maharashtra,Soybean,3.79,1110.39
V5444,Krishna Traders,Unknown,Wheat,4.51,1175.25
V7842,Krishna Traders,Karnataka,Wheat,3.88,1067.12
V1684,FarmDirect,Unknown,Maize,4.44,982.16
V8882,Krishna Traders,Haryana,Wheatx,4.67,1232.65
V3318,AgroSupply,Punjab,Soybean,4.13,1200.89
V8353,GreenHarvest,Punjab,Wheat,2.42,1157.97
V1789,AgroSupply,Maharashtra,Potato,2.41,1038.66
V8624,FarmDirect,Unknown,Maize,3.81,1319.38
V9534,FarmDirect,Maharashtra,Wheat,4.3,1458.97
V1313,Unknown,Maharashtra,Wheat,3.77,1255.0
V9443,Krishna Traders,Haryana,Rice,4.0,1411.94
V4223,AgroSupply,Haryana,Wheat,3.92,1411.14
V7485,Krishna Traders,Unknown,Rice,3.82,1467.23
V5694,GreenHarvest,Maharashtra,Soybean,2.48,1368.77
V2327,Krishna Traders,Karnatakax,Rice,2.47,1347.43
V5652,GreenHarvest,UP,Potato,4.18,1460.83
V5452,Unknown,UP,Potato,3.77,1178.51
V7394,Unknown,Karnatakax,Potato,3.81,997.49
V6575x,AgroSupply,Punjab,Soybean,3.54,1198.77
V4828,Unknown,Unknown,Wheat,3.64,1225.71
V2985,Krishna Traders,Punjab,Wheat,3.9,1275.43
V6880,AgroSupply,Haryana,Wheat,4.1,1075.24
V4203,FarmDirect,Karnataka,Potato,3.93,1152.11
V4622,GreenHarvest,Unknown,Wheat,4.64,973.64
V8129,FarmDirect,Maharashtra,Potato,3.95,1375.88
V4537,Unknown,UP,Soybean,4.0,1195.5
V1323,Krishna Traders,Maharashtra,Potato,4.56,1180.26
V6470,GreenHarvest,UP,Rice,4.98,925.7
V7187,AgroSupply,Maharashtra,Soybean,3.37,1197.04
V5491,FarmDirect,Punjab,Potato,4.15,987.26
V7533,Unknown,Haryana,Soybean,2.68,1210.69
V2919,Krishna Traders,Punjabx,Rice,3.88,1061.22
V4951,Unknown,Unknown,Potato,3.91,1151.99
V5390,GreenHarvest,UP,Potato,4.01,1213.64
V8445,Unknown,Unknown,Potato,3.46,1452.91
V9992,FarmDirect,Punjab,Maize,2.39,1423.75
V4542,Unknown,Karnataka,Potato,4.88,1080.41
V6385,GreenHarvest,Maharashtra,Rice,4.22,1285.24
V4767,Krishna Traders,Haryana,Rice,4.27,1091.48
V4521,Krishna Traders,Punjab,Rice,4.73,1050.42
V3782,GreenHarvest,Karnataka,Rice,2.47,1077.1
V9473,Unknown,Unknown,Soybeanx,3.99,1161.18
V1562,Krishna Traders,Punjabx,Soybean,3.63,1218.09
V9551,GreenHarvest,Unknown,Wheatx,3.85,925.67
V2421,AgroSupply,Maharashtra,Soybean,3.42,1124.23
V7081,AgroSupply,UPx,Wheat,4.05,1386.46
V7192,FarmDirect,Unknown,Soybean,4.86,1290.64
V4871x,AgroSupply,Haryana,Soybean,4.78,1105.39
V7544,AgroSupply,Karnataka,Rice,5.13,1130.2
V1415,FarmDirect,UP,Wheat,3.78,1241.1
V2811,GreenHarvest,UP,Soybean,4.31,1427.36
V6766,GreenHarvest,Karnataka,Potato,3.5,1117.44
V2882,FarmDirect,Karnataka,Maize,4.8,921.14
V9495,GreenHarvest,Haryana,Wheat,2.64,945.59
V6749,Krishna Traders,Unknown,Wheat,4.74,1257.7
V6134,Krishna Traders,Karnataka,Wheat,2.56,955.51
V1712,Unknown,Punjab,Wheat,4.98,1261.29
V3929,Unknown,Maharashtra,Potato,4.3,1448.12
V8791,Unknown,Unknown,Soybean,2.38,958.23
V7337,GreenHarvest,Haryana,Soybean,4.08,1336.64
V4828,Krishna Traders,Maharashtra,Wheat,3.08,1160.91
V7357,AgroSupply,Haryana,Potato,4.85,949.83
V4160,AgroSupply,Karnataka,Soybean,5.14,1338.05
V3219,GreenHarvest,Karnataka,Soybean,3.46,1232.51
V9917,GreenHarvestx,Maharashtra,Potato,5.2,1005.68
V4796,Krishna Traders,Maharashtra,Wheat,4.05,1201.68
V8554,FarmDirect,Karnataka,Maize,3.91,1247.63
V3880,FarmDirect,Punjab,Soybean,3.39,1273.08
V3987,Krishna Traders,Haryana,Maize,5.19,1100.44
V7542,AgroSupply,Unknown,Soybean,4.24,1160.25
V5542,AgroSupply,Karnataka,Potato,4.23,1479.93
V5150,Unknown,Maharashtra,Potato,2.54,1267.79
V6506,Unknown,UP,Wheatx,2.45,1085.18
V8714,Unknown,Haryana,Rice,4.09,1237.55
V9907,FarmDirect,Unknown,Wheat,3.92,1177.72
V2235,Unknown,Unknown,Wheat,2.59,1335.41
V6615,FarmDirect,Unknown,Wheat,3.84,1163.35
V5988,Krishna Traders,Unknown,Wheat,2.29,1203.5
V9416,AgroSupplyx,Haryana,Maize,3.88,1429.94
V5380,AgroSupply,Maharashtra,Maize,4.85,1267.83
V2620,AgroSupply,Unknown,Potato,3.87,890.84
V1970,Krishna Tradersx,Karnataka,Potato,3.45,1561.45
V7611,AgroSupply,Karnataka,Soybean,2.51,1054.66
V1592,Unknown,Unknown,Rice,3.6,1008.41
V9319,FarmDirect,Maharashtra,Potato,3.89,1018.14
V8607,Krishna Traders,Karnataka,Potato,3.89,1235.12
V8213,AgroSupply,Karnataka,Soybean,3.97,1188.42
V7547,GreenHarvest,Maharashtra,Rice,4.05,1230.96
V8755,Unknown,Maharashtrax,Potato,5.08,1197.61
V1782,GreenHarvest,Haryana,Rice,3.95,1471.18
V6247,AgroSupply,Karnataka,Maize,2.58,1383.98
V7542,FarmDirect,Punjab,Potato,4.58,1415.19
V7741,FarmDirect,Punjab,Rice,3.93,1253.85
V3006,Unknown,UP,Rice,3.88,1170.01
V2056,FarmDirect,UP,Wheat,3.92,1215.51
V7260,Krishna Traders,Karnataka,Maize,4.01,1209.53
V4619,AgroSupply,Karnataka,Potato,3.98,1300.93
V1636,FarmDirect,Karnataka,Potatox,2.27,1365.33
V4619,Krishna Traders,Karnataka,Maize,3.97,1361.34
V1771,FarmDirect,Unknown,Rice,4.08,1048.68
V1176,Unknown,UP,Potato,4.38,1264.48
V1383,Krishna Traders,Punjab,Potato,3.41,1273.25
V8497,Unknown,UP,Wheat,4.61,1220.16
V2010,AgroSupply,Maharashtra,Potato,3.68,1411.34
V7551,Krishna Traders,Punjab,Soybean,4.32,1383.97
V1611,Krishna Traders,Unknown,Rice,2.29,1176.21
V8787,AgroSupply,Karnatakax,Maize,4.82,1358.05
V3778,FarmDirect,Haryana,Wheat,4.33,1278.0
V5305,AgroSupply,Unknown,Rice,3.79,1106.12
V4143,AgroSupply,Punjab,Potato,3.37,1161.56
V4626,AgroSupply,Karnataka,Potato,2.36,1101.54
V5704,FarmDirect,Unknown,Soybean,3.89,1182.41
V5927,GreenHarvest,UP,Potato,3.42,1253.29
V9258,FarmDirect,UP,Maize,3.6,1331.78
V2659,GreenHarvestx,Unknown,Potato,3.77,1364.37
V5901,FarmDirect,UP,Soybean,2.63,1269.97
V9969,FarmDirect,Punjab,Potato,4.47,1073.88
V7139,AgroSupply,Unknown,Potato,3.75,1177.71
V5595,AgroSupply,UP,Wheat,4.15,1159.13
V5993,FarmDirect,Haryana,Wheat,4.07,1278.48
V3634,Krishna Traders,Maharashtra,Potato,2.21,1142.51
V4577,FarmDirect,Punjab,Potato,4.05,1168.83
V1074,GreenHarvest,Maharashtra,Potato,3.22,1138.25
V4631,FarmDirectx,Unknown,Wheat,3.98,1255.16
V1141,AgroSupply,UP,Rice,3.57,1050.02
V5727,GreenHarvest,Haryana,Potato,2.41,1240.62
V5982,AgroSupply,Karnataka,Potato,3.9,1262.16
V3281,AgroSupply,Haryana,Wheat,2.45,1277.1
V5853,FarmDirect,Maharashtra,Wheat,2.51,1354.68
V4070,GreenHarvest,Punjab,Rice,2.47,1046.48
V5064,Unknown,UP,Soybean,3.98,1202.51
V6325,GreenHarvest,Unknown,Wheat,3.83,1480.65
V5766,Krishna Traders,Maharashtra,Potato,3.61,1275.76
V3923,GreenHarvest,Punjab,Maize,3.42,1198.31
V1134,Unknown,Punjab,Rice,3.92,1037.6
V9680,FarmDirect,Punjab,Soybean,3.61,1253.27
V7061,AgroSupplyx,Maharashtra,Potato,3.95,1207.24
V3120,FarmDirect,Haryana,Soybean,2.2,1348.19
V1605,FarmDirect,Punjabx,Soybean,2.4,1114.37
V5663,AgroSupply,UP,Soybean,3.81,1525.72
V3141,Unknownx,Haryana,Wheatx,4.73,1369.7
V2748,Krishna Traders,Haryana,Wheat,3.74,1081.62
V9637,Unknown,Punjab,Maize,2.53,1023.93
V5329,Krishna Traders,Haryana,Potato,5.03,1096.97
V5149,GreenHarvest,UP,Wheat,3.81,1089.67
V3854,AgroSupply,Karnataka,Rice,4.58,1125.27
V3122,GreenHarvest,UP,Maize,4.88,1531.9
V7090,Unknown,Punjab,Rice,2.83,1496.65
V1341,GreenHarvestx,Punjab,Maize,3.62,1197.51
V8100,Unknown,Maharashtra,Wheat,4.21,1144.02
V5757,AgroSupply,Maharashtra,Wheat,3.97,1377.29
V7859,AgroSupply,Unknown,Rice,4.03,1226.45
V1211,GreenHarvestx,UP,Soybean,4.2,1023.72
V4375,FarmDirect,Haryana,Rice,4.86,960.17
V2032,Krishna Traders,UP,Wheat,3.76,1278.69
V7086,AgroSupply,Maharashtra,Potato,3.47,1151.95
V5074,GreenHarvest,Punjab,Rice,3.87,994.85
V1232,FarmDirect,Punjab,Potato,5.07,1424.73
V6348,Krishna Traders,UP,Maize,3.86,1328.34
V1438,FarmDirectx,Unknown,Rice,3.7,1420.92
V1813,Unknown,UP,Potato,3.64,1432.87
V2677,Unknown,UP,Wheat,4.09,981.64
V2737,AgroSupply,Karnatakax,Wheat,4.04,1105.14
V4375,Unknown,UP,Wheat,4.67,1272.97
V3494,Krishna Traders,Haryana,Wheat,3.88,981.56
V1719,FarmDirect,Haryana,Potato,3.62,1053.78
V2146,Unknown,Punjab,Soybean,5.19,1028.37
V7964,AgroSupplyx,Maharashtra,Potato,3.51,1179.17
V8018,AgroSupply,Punjab,Soybean,2.56,1412.92
V3419,Unknown,Punjab,Wheat,4.85,1311.06
V5466,Krishna Traders,Unknown,Wheat,3.99,1085.43
V5505,Unknown,Unknown,Soybean,4.17,1144.79
V5161,Unknown,Punjab,Soybean,4.56,1199.35
V7605,Krishna Traders,Maharashtra,Rice,4.15,1360.2
V7874,FarmDirect,Unknown,Soybean,4.08,1220.45
